Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
880.0823,0.125,,880.0809,0,,880.0812,0.0,,880.0807,0.0,,880.0812,-0.8125,,880.0807,650,,880.0824,-0.75,,880.082,105.875,,880.0808,0.0,,880.0822,0.0,,880.0809,0,,880.0811,0.0,,880.082,0,,880.082,0.0,,880.082,1079,,880.0807,650,,,,,880.0823,0.0,,880.0807,1039,,880.082,0.0,,880.0807,0.0,,880.0822,0,,880.0824,0.0,,880.0808,106.0625,,880.0808,28,,880.082,28,,880.0811,-0.5,,880.0809,0.375,,880.0823,0.0,,880.082,0.0,,880.082,0,,880.0823,0.0,,880.0812,1.8515625,,880.0824,0.0,,880.082,1079,,880.0812,-0.0625,,880.0807,1039,,880.0811,0.0,,880.0824,0.0,,880.0811,0.8125,,
880.1023,0.125,,880.1009,0,,880.1012,0.0,,880.1007,0.1,,880.1012,1.0625,,880.1007,650,,880.1024,0.8125,,880.1021,105.875,,880.1008,0.0,,880.1022,0.0625,,880.1009,0,,880.101,0.125,,880.1019,0,,880.1019,0.0,,880.1019,1079,,880.1007,650,,,,,880.1023,0.0,,880.1007,1039,,880.1019,0.0,,880.1007,0.001,,880.1022,0,,880.1024,0.0,,880.1008,106.1875,,880.1008,28,,880.1021,28,,880.101,-1.1875,,880.1009,0.875,,880.1023,0.0,,880.1021,0.0,,880.1019,0,,880.1023,0.0,,880.1012,1.9921875,,880.1024,0.0,,880.1019,1079,,880.1012,-0.6875,,880.1007,1039,,880.101,0.125,,880.1024,0.0,,880.101,1.5,,
880.1223,-0.125,,880.121,0,,880.1213,0.0,,880.1207,0.5,,880.1213,0.375,,880.1207,650,,880.1224,1.375,,880.122,105.875,,880.1209,-0.0625,,880.1222,0.375,,880.121,0,,880.1211,0.4375,,880.1219,0,,880.1219,0.0,,880.1219,1079,,880.1207,650,,,,,880.1223,0.0,,880.1207,1039,,880.1219,0.0,,880.1207,0.005,,880.1222,0,,880.1224,0.0,,880.1209,106.0625,,880.1209,28,,880.122,28,,880.1211,0.3125,,880.121,1.1875,,880.1223,0.0,,880.122,0.0,,880.1219,0,,880.1223,0.0,,880.1213,2.2109375,,880.1224,0.0,,880.1219,1079,,880.1213,-0.25,,880.1207,1039,,880.1211,0.5625,,880.1224,-0.8125,,880.1211,-0.9375,,
880.1423,0.6875,,880.1409,0,,880.1411,0.0,,880.1407,1.1,,880.1411,-0.25,,880.1407,650,,880.1424,0.75,,880.1421,105.9375,,880.1408,-0.0625,,880.1422,0.875,,880.1409,0,,880.141,0.9375,,880.1419,0,,880.1419,0.2,,880.1419,2103,,880.1407,650,,,,,880.1423,0.25,,880.1407,1039,,880.1419,0.002,,880.1407,0.011,,880.1422,0,,880.1424,0.0,,880.1408,106.0625,,880.1408,28,,880.1421,28,,880.141,0.25,,880.1409,1.75,,880.1423,-0.5,,880.1421,0.0,,880.1419,0,,880.1423,0.1875,,880.1411,2.34375,,880.1424,0.0,,880.1419,2103,,880.1411,0.25,,880.1407,1039,,880.141,1.125,,880.1424,-0.375,,880.141,-0.1875,,
880.1623,-0.875,,880.161,0,,880.1613,0.0,,880.1607,1.6,,880.1613,-0.375,,880.1607,650,,880.1624,0.4375,,880.162,105.9375,,880.1609,-0.0625,,880.1622,1.25,,880.161,0,,880.1611,1.3125,,880.162,0,,880.162,0.7000000000000001,,880.162,2103,,880.1607,650,,,,,880.1623,0.6875,,880.1607,1039,,880.162,0.007,,880.1607,0.016,,880.1622,0,,880.1624,0.0,,880.1609,106.0,,880.1609,28,,880.162,28,,880.1611,0.0625,,880.161,2.125,,880.1623,0.625,,880.162,0.0,,880.162,0,,880.1623,0.5625,,880.1613,2.4765625,,880.1624,0.0,,880.162,2103,,880.1613,0.25,,880.1607,1039,,880.1611,1.5625,,880.1624,-0.0625,,880.1611,0.4375,,
880.1823,1.6875,,880.1807,0,,880.1809,0.0,,880.1805,2.2,,880.1809,0.8125,,880.1805,650,,880.1824,-0.5,,880.1821,106.0,,880.1805,-0.0625,,880.1822,1.75,,880.1807,0,,880.1808,1.8125,,880.1819,0,,880.1819,1.2000000000000002,,880.1819,2103,,880.1805,650,,,,,880.1823,1.25,,880.1805,1039,,880.1819,0.012,,880.1805,0.022,,880.1822,0,,880.1824,0.0,,880.1805,106.0625,,880.1805,28,,880.1821,28,,880.1808,-1.0,,880.1807,2.4375,,880.1823,-0.875,,880.1821,0.0,,880.1819,0,,880.1823,1.0,,880.1809,2.58984375,,880.1824,0.0,,880.1819,2103,,880.1809,-0.5625,,880.1805,1039,,880.1808,2.1875,,880.1824,0.375,,880.1808,2.6875,,
880.2023,0.75,,880.2007,0,,880.201,0.0,,880.2005,2.7,,880.201,0.3125,,880.2005,650,,880.2025,-0.875,,880.202,105.9375,,880.2006,-0.0625,,880.2022,2.125,,880.2007,0,,880.2009,2.1875,,880.202,0,,880.202,1.7000000000000002,,880.202,2103,,880.2005,650,,,,,880.2023,1.75,,880.2005,1039,,880.202,0.017,,880.2005,0.027,,880.2022,0,,880.2025,0.0,,880.2006,106.0625,,880.2006,28,,880.202,28,,880.2009,-0.75,,880.2007,2.75,,880.2023,0.0,,880.202,0.0,,880.202,0,,880.2023,1.4375,,880.201,2.7578125,,880.2025,0.0,,880.202,2103,,880.201,-0.1875,,880.2005,1039,,880.2009,2.625,,880.2025,0.5,,880.2009,2.875,,
880.2223,0.5,,880.2209,0,,880.2212,0.0,,880.2207,3.1,,880.2212,1.125,,880.2207,650,,880.2224,1.25,,880.2221,105.9375,,880.2208,-0.0625,,880.2222,2.4375,,880.2209,0,,880.221,2.5,,880.2219,0,,880.2219,2.3000000000000003,,880.2219,2103,,880.2207,650,,,,,880.2223,2.3125,,880.2207,1039,,880.2219,0.023,,880.2207,0.031,,880.2222,0,,880.2224,0.0,,880.2208,106.0625,,880.2208,28,,880.2221,28,,880.221,-1.25,,880.2209,3.1875,,880.2223,0.5625,,880.2221,0.0,,880.2219,0,,880.2223,1.875,,880.2212,2.87890625,,880.2224,0.0,,880.2219,2103,,880.2212,-0.8125,,880.2207,1039,,880.221,3.0,,880.2224,-0.875,,880.221,4.1875,,
880.2423,1.125,,880.2407,0,,880.241,0.0,,880.2404,3.5,,880.241,-0.9375,,880.2404,650,,880.2424,-0.375,,880.242,105.9375,,880.2406,-0.0625,,880.2422,2.75,,880.2407,0,,880.2409,2.8125,,880.242,0,,880.242,2.8000000000000003,,880.242,2103,,880.2404,650,,,,,880.2423,2.6875,,880.2404,1039,,880.242,0.028,,880.2404,0.035,,880.2422,0,,880.2424,0.0,,880.2406,106.0,,880.2406,28,,880.242,28,,880.2409,-0.625,,880.2407,3.5,,880.2423,0.375,,880.242,0.0,,880.242,0,,880.2423,2.25,,880.241,3.0625,,880.2424,0.0,,880.242,2103,,880.241,0.5,,880.2404,1039,,880.2409,3.375,,880.2424,0.1875,,880.2409,3.875,,
880.2623,2.375,,880.261,0,,880.2613,0.0,,880.2608,4.0,,880.2613,0.3125,,880.2608,650,,880.2624,-2.1875,,880.2621,105.9375,,880.2609,0.0,,880.2622,3.1875,,880.261,0,,880.2612,3.25,,880.2619,0,,880.2619,3.2,,880.2619,2103,,880.2608,650,,,,,880.2623,3.0625,,880.2608,1039,,880.2619,0.032,,880.2608,0.04,,880.2622,0,,880.2624,0.0,,880.2609,106.0,,880.2609,28,,880.2621,28,,880.2612,0.5,,880.261,3.9375,,880.2623,0.5,,880.2621,0.0,,880.2619,0,,880.2623,2.5625,,880.2613,3.22265625,,880.2624,0.0,,880.2619,2103,,880.2613,-0.3125,,880.2608,1039,,880.2612,3.875,,880.2624,1.3125,,880.2612,2.875,,
880.2823,2.625,,880.2807,0,,880.2809,0.0,,880.2804,4.4,,880.2809,-0.1875,,880.2804,650,,880.2824,1.4375,,880.282,105.9375,,880.2806,0.0,,880.2822,3.5,,880.2807,0,,880.2808,3.5625,,880.282,0,,880.282,3.6,,880.282,2103,,880.2804,650,,,,,880.2823,3.5,,880.2804,1039,,880.282,0.036000000000000004,,880.2804,0.044,,880.2822,0,,880.2824,0.0,,880.2806,106.0625,,880.2806,28,,880.282,28,,880.2808,-1.0625,,880.2807,4.375,,880.2823,0.125,,880.282,0.0,,880.282,0,,880.2823,2.9375,,880.2809,3.40625,,880.2824,0.0,,880.282,2103,,880.2809,-0.0625,,880.2804,1039,,880.2808,4.3125,,880.2824,-1.0,,880.2808,5.75,,
880.3024,3.25,,880.3007,4,,880.301,0.0,,880.3004,5.0,,880.301,0.1875,,880.3004,650,,880.3025,-0.25,,880.3021,106.0,,880.3006,0.0,,880.3023,3.9375,,880.3007,0,,880.3008,4.0,,880.3019,0,,880.3019,4.1000000000000005,,880.3019,2103,,880.3004,650,,,,,880.3024,4.0,,880.3004,1039,,880.3019,0.041,,880.3004,0.05,,880.3023,0,,880.3025,0.0,,880.3006,106.0,,880.3006,28,,880.3021,28,,880.3008,0.875,,880.3007,4.875,,880.3024,0.125,,880.3021,0.0,,880.3019,0,,880.3024,3.3125,,880.301,3.56640625,,880.3025,0.0,,880.3019,2103,,880.301,-0.375,,880.3004,1039,,880.3008,4.8125,,880.3025,0.125,,880.3008,3.4375,,
880.3223,3.875,,880.3211,0,,880.3213,0.0,,880.3208,5.5,,880.3213,-0.0625,,880.3208,650,,880.3225,-0.375,,880.3222,105.875,,880.3209,0.0,,880.3223,4.375,,880.3211,0,,880.3212,4.4375,,880.322,0,,880.322,4.6000000000000005,,880.322,2103,,880.3208,650,,,,,880.3223,4.4375,,880.3208,1039,,880.322,0.046,,880.3208,0.055,,880.3223,0,,880.3225,0.0,,880.3209,106.0,,880.3209,28,,880.3222,28,,880.3212,0.25,,880.3211,5.25,,880.3223,0.125,,880.3222,0.0,,880.322,0,,880.3223,3.6875,,880.3213,3.77734375,,880.3225,0.0,,880.322,2103,,880.3213,-0.125,,880.3208,1039,,880.3212,5.375,,880.3225,0.125,,880.3212,5.125,,
880.3423,4.4375,,880.3407,4,,880.3409,0.0,,880.3404,6.1000000000000005,,880.3409,-0.1875,,880.3404,650,,880.3424,-0.4375,,880.3421,105.875,,880.3406,0.0,,880.3423,4.875,,880.3407,0,,880.3408,4.9375,,880.3419,0,,880.3419,5.1000000000000005,,880.3419,2103,,880.3404,650,,,,,880.3423,4.9375,,880.3404,1039,,880.3419,0.051000000000000004,,880.3404,0.061,,880.3423,4,,880.3424,0.0,,880.3406,106.0,,880.3406,28,,880.3421,28,,880.3408,1.875,,880.3407,5.8125,,880.3423,0.125,,880.3421,0.0,,880.3419,0,,880.3423,4.125,,880.3409,3.93359375,,880.3424,0.0,,880.3419,2103,,880.3409,-0.375,,880.3404,1039,,880.3408,5.9375,,880.3424,0.1875,,880.3408,3.4375,,
880.3625,5.8125,,880.3609,4,,880.3611,0.0,,880.3606,6.7,,880.3611,0.4375,,880.3606,650,,880.3626,0.375,,880.3622,105.875,,880.3607,0.0625,,880.3623,5.3125,,880.3609,0,,880.361,5.375,,880.3622,0,,880.3622,5.7,,880.3622,2103,,880.3606,650,,,,,880.3625,5.5,,880.3606,1039,,880.3622,0.057,,880.3606,0.067,,880.3623,4,,880.3626,0.0,,880.3607,106.0625,,880.3607,28,,880.3622,28,,880.361,1.4375,,880.3609,6.1875,,880.3625,-0.25,,880.3622,0.0,,880.3622,0,,880.3625,4.5625,,880.3611,4.15234375,,880.3626,0.0,,880.3622,2103,,880.3611,-0.5,,880.3606,1039,,880.361,6.4375,,880.3626,-0.375,,880.361,4.6875,,
880.3825,6.125,,880.3808,6,,880.381,0.0,,880.3806,7.300000000000001,,880.381,1.25,,880.3806,650,,880.3826,0.8125,,880.3823,105.9375,,880.3807,0.0625,,880.3824,5.8125,,880.3808,0,,880.381,5.875,,880.3821,0,,880.3821,6.300000000000001,,880.3821,2103,,880.3806,650,,,,,880.3825,6.0625,,880.3806,1039,,880.3821,0.063,,880.3806,0.073,,880.3824,4,,880.3826,0.0,,880.3807,106.0625,,880.3807,28,,880.3823,28,,880.381,1.125,,880.3808,6.75,,880.3825,1.5625,,880.3823,0.0,,880.3821,0,,880.3825,5.0625,,880.381,4.265625,,880.3826,0.0,,880.3821,2103,,880.381,-1.0625,,880.3806,1039,,880.381,7.0625,,880.3826,1.8125,,880.381,6.0,,
880.4025,5.8125,,880.4008,6,,880.401,0.0,,880.4006,7.800000000000001,,880.401,0.625,,880.4006,650,,880.4026,0.375,,880.4022,105.875,,880.4007,0.0625,,880.4023,6.1875,,880.4008,0,,880.4009,6.3125,,880.4022,0,,880.4022,6.800000000000001,,880.4022,2103,,880.4006,650,,,,,880.4025,6.625,,880.4006,1039,,880.4022,0.068,,880.4006,0.078,,880.4023,6,,880.4026,0.0,,880.4007,106.0625,,880.4007,28,,880.4022,28,,880.4009,1.0,,880.4008,7.0625,,880.4025,1.0625,,880.4022,0.0625,,880.4022,0,,880.4025,5.5,,880.401,4.3828125,,880.4026,0.0,,880.4022,2103,,880.401,-0.625,,880.4006,1039,,880.4009,7.5625,,880.4026,-0.5,,880.4009,6.8125,,
880.4225,6.4375,,880.421,6,,880.4212,0.0,,880.4208,8.5,,880.4212,1.0625,,880.4208,650,,880.4226,1.3125,,880.4223,105.875,,880.4209,0.125,,880.4224,6.75,,880.421,0,,880.4211,6.8125,,880.4221,0,,880.4221,7.4,,880.4221,2103,,880.4208,650,,,,,880.4225,7.1875,,880.4208,1039,,880.4221,0.074,,880.4208,0.085,,880.4224,6,,880.4226,0.0,,880.4209,106.0625,,880.4209,28,,880.4223,28,,880.4211,1.3125,,880.421,7.375,,880.4225,0.6875,,880.4223,0.0625,,880.4221,0,,880.4225,5.9375,,880.4212,4.3984375,,880.4226,0.0,,880.4221,2103,,880.4212,-1.0,,880.4208,1039,,880.4211,8.1875,,880.4226,0.6875,,880.4211,7.125,,
880.4425,6.375,,880.4408,6,,880.4411,0.0,,880.4406,8.9,,880.4411,0.25,,880.4406,650,,880.4426,0.25,,880.4422,105.875,,880.4407,0.1875,,880.4423,7.0625,,880.4408,0,,880.4409,7.125,,880.4422,0,,880.4422,8.0,,880.4422,2103,,880.4406,650,,,,,880.4425,7.75,,880.4406,1039,,880.4422,0.08,,880.4406,0.089,,880.4423,7,,880.4426,0.0,,880.4407,106.0625,,880.4407,28,,880.4422,28,,880.4409,1.25,,880.4408,7.375,,880.4425,1.1875,,880.4422,0.0625,,880.4422,0,,880.4425,6.4375,,880.4411,4.453125,,880.4426,0.0,,880.4422,2103,,880.4411,-0.5625,,880.4406,1039,,880.4409,8.5625,,880.4426,-0.4375,,880.4409,8.5,,
880.4625,7.625,,880.4611,6,,880.4614,0.0,,880.4609,9.1,,880.4614,-0.0625,,880.4609,650,,880.4626,-1.5,,880.4623,105.8125,,880.461,0.1875,,880.4624,7.25,,880.4611,0,,880.4612,7.3125,,880.4621,0,,880.4621,8.6,,880.4621,2103,,880.4609,650,,,,,880.4625,8.25,,880.4609,1039,,880.4621,0.08600000000000001,,880.4609,0.091,,880.4624,6,,880.4626,0.0,,880.461,105.9375,,880.461,28,,880.4623,28,,880.4612,0.6875,,880.4611,7.5625,,880.4625,0.8125,,880.4623,0.125,,880.4621,0,,880.4625,6.875,,880.4614,4.43359375,,880.4626,0.0,,880.4621,2103,,880.4614,0.4375,,880.4609,1039,,880.4612,8.8125,,880.4626,0.75,,880.4612,7.5,,
880.4825,9.625,,880.481,7,,880.4812,0.0,,880.4807,9.200000000000001,,880.4812,1.5625,,880.4807,650,,880.4826,-1.6875,,880.4822,105.9375,,880.4809,0.25,,880.4823,7.3125,,880.481,0,,880.4811,7.375,,880.4822,0,,880.4822,8.9,,880.4822,2103,,880.4807,650,,,,,880.4825,8.5625,,880.4807,1039,,880.4822,0.089,,880.4807,0.092,,880.4823,7,,880.4826,0.0,,880.4809,106.0625,,880.4809,28,,880.4822,27,,880.4811,1.3125,,880.481,7.5,,880.4825,-0.1875,,880.4822,0.125,,880.4822,0,,880.4825,7.125,,880.4812,4.44140625,,880.4826,0.0,,880.4822,2103,,880.4812,-1.4375,,880.4807,1039,,880.4811,8.875,,880.4826,0.9375,,880.4811,8.125,,
880.5025,8.1875,,880.5008,7,,880.501,0.0,,880.5006,9.3,,880.501,0.0625,,880.5006,650,,880.5026,0.9375,,880.5023,106.0,,880.5007,0.25,,880.5024,7.375,,880.5008,1,,880.5009,7.5,,880.5021,0,,880.5021,9.0,,880.5021,2103,,880.5006,650,,,,,880.5025,8.6875,,880.5006,17423,,880.5021,0.09,,880.5006,0.093,,880.5024,7,,880.5026,0.0,,880.5007,106.0625,,880.5007,28,,880.5023,28,,880.5009,0.0,,880.5008,7.5,,880.5025,0.875,,880.5023,0.125,,880.5021,0,,880.5025,7.25,,880.501,4.44140625,,880.5026,0.0,,880.5021,2103,,880.501,-0.4375,,880.5006,17423,,880.5009,9.0625,,880.5026,-0.625,,880.5009,10.5,,
880.5225,7.9375,,880.521,9,,880.5213,0.0,,880.5207,9.3,,880.5213,0.5625,,880.5207,650,,880.5225,-0.3125,,880.5222,105.875,,880.5209,0.3125,,880.5223,7.375,,880.521,1,,880.5211,7.4375,,880.5221,0,,880.5221,9.1,,880.5221,2103,,880.5207,650,,,,,880.5225,8.8125,,880.5207,17423,,880.5221,0.091,,880.5207,0.093,,880.5223,6,,880.5225,0.0,,880.5209,106.0,,880.5209,28,,880.5222,28,,880.5211,1.75,,880.521,7.5,,880.5225,1.125,,880.5222,0.1875,,880.5221,0,,880.5225,7.3125,,880.5213,4.4609375,,880.5225,0.0,,880.5221,2103,,880.5213,-0.8125,,880.5207,17423,,880.5211,9.0,,880.5225,0.0,,880.5211,7.875,,
880.5424,8.125,,880.541,7,,880.5412,0.0,,880.5408,9.3,,880.5412,-0.5625,,880.5408,650,,880.5426,1.125,,880.5422,105.8125,,880.5408,0.3125,,880.5423,7.375,,880.541,2,,880.5411,7.4375,,880.5421,0,,880.5421,9.1,,880.5421,2103,,880.5408,650,,,,,880.5424,8.8125,,880.5408,17423,,880.5421,0.091,,880.5408,0.093,,880.5423,8,,880.5426,0.0,,880.5408,106.0,,880.5408,28,,880.5422,28,,880.5411,1.8125,,880.541,7.5625,,880.5424,1.125,,880.5422,0.1875,,880.5421,0,,880.5424,7.3125,,880.5412,4.44140625,,880.5426,0.0,,880.5421,2103,,880.5412,-0.125,,880.5408,17423,,880.5411,9.0,,880.5426,-1.0625,,880.5411,7.9375,,
880.5624,8.9375,,880.5611,9,,880.5613,0.0,,880.5608,9.3,,880.5613,1.1875,,880.5608,650,,880.5625,0.3125,,880.5622,105.9375,,880.5609,0.3125,,880.5623,7.375,,880.5611,2,,880.5612,7.5,,880.5621,1,,880.5621,9.1,,880.5621,2103,,880.5608,650,,,,,880.5624,8.8125,,880.5608,17423,,880.5621,0.091,,880.5608,0.093,,880.5623,8,,880.5625,0.0,,880.5609,106.0,,880.5609,28,,880.5622,28,,880.5612,1.5625,,880.5611,7.5,,880.5624,0.625,,880.5622,0.1875,,880.5621,1,,880.5624,7.3125,,880.5613,4.42578125,,880.5625,0.0,,880.5621,2103,,880.5613,0.4375,,880.5608,17423,,880.5612,9.0,,880.5625,-0.5625,,880.5612,8.25,,
880.5824,8.375,,880.581,7,,880.5812,0.0,,880.5807,9.3,,880.5812,0.4375,,880.5807,650,,880.5826,0.625,,880.5822,105.9375,,880.5808,0.375,,880.5823,7.375,,880.581,4,,880.5811,7.5,,880.5821,1,,880.5821,9.1,,880.5821,2103,,880.5807,650,,,,,880.5824,8.8125,,880.5807,17423,,880.5821,0.091,,880.5807,0.093,,880.5823,8,,880.5826,0.0,,880.5808,106.0,,880.5808,28,,880.5822,28,,880.5811,1.1875,,880.581,7.5,,880.5824,1.0625,,880.5822,0.25,,880.5821,1,,880.5824,7.3125,,880.5812,4.42578125,,880.5826,0.0,,880.5821,2103,,880.5812,-0.8125,,880.5807,17423,,880.5811,9.0625,,880.5826,-0.875,,880.5811,9.0,,
880.6024,8.25,,880.6008,7,,880.6011,0.0,,880.6006,9.3,,880.6011,0.5625,,880.6006,650,,880.6025,0.5,,880.6022,105.875,,880.6007,0.375,,880.6023,7.375,,880.6008,7,,880.6009,7.4375,,880.6021,2,,880.6021,9.1,,880.6021,2103,,880.6006,650,,,,,880.6024,8.8125,,880.6006,17423,,880.6021,0.091,,880.6006,0.093,,880.6023,8,,880.6025,0.0,,880.6007,106.0625,,880.6007,28,,880.6022,27,,880.6009,1.375,,880.6008,7.5,,880.6024,1.1875,,880.6022,0.25,,880.6021,2,,880.6024,7.3125,,880.6011,4.41796875,,880.6025,0.0,,880.6021,2103,,880.6011,-0.875,,880.6006,17423,,880.6009,9.0,,880.6025,-0.8125,,880.6009,8.9375,,
880.6224,11.1875,,880.6211,7,,880.6213,0.0,,880.6208,9.3,,880.6213,1.25,,880.6208,650,,880.6226,-0.6875,,880.6222,105.875,,880.621,0.375,,880.6223,7.375,,880.6211,10,,880.6212,7.4375,,880.6221,3,,880.6221,9.1,,880.6221,2103,,880.6208,650,,,,,880.6224,8.8125,,880.6208,17423,,880.6221,0.091,,880.6208,0.093,,880.6223,8,,880.6226,0.0,,880.621,105.9375,,880.621,28,,880.6222,28,,880.6212,1.8125,,880.6211,7.5,,880.6224,-0.6875,,880.6222,0.25,,880.6221,3,,880.6224,7.3125,,880.6213,4.42578125,,880.6226,0.0,,880.6221,2103,,880.6213,-1.375,,880.6208,17423,,880.6212,9.0,,880.6226,0.0,,880.6212,8.4375,,
880.6424,10.125,,880.6409,7,,880.6412,0.0,,880.6407,9.3,,880.6412,-0.75,,880.6407,650,,880.6425,0.75,,880.6422,105.875,,880.6408,0.4375,,880.6423,7.375,,880.6409,13,,880.6411,7.4375,,880.6421,5,,880.6421,9.1,,880.6421,2103,,880.6407,650,,,,,880.6424,8.8125,,880.6407,17423,,880.6421,0.091,,880.6407,0.093,,880.6423,4,,880.6425,0.0,,880.6408,105.9375,,880.6408,28,,880.6422,28,,880.6411,1.8125,,880.6409,7.5,,880.6424,0.125,,880.6422,0.3125,,880.6421,5,,880.6424,7.3125,,880.6412,4.390625,,880.6425,0.0,,880.6421,2103,,880.6412,0.0,,880.6407,17423,,880.6411,9.0,,880.6425,-1.0625,,880.6411,8.5625,,
880.6624,7.6875,,880.661,9,,880.6613,0.0,,880.6608,9.3,,880.6613,0.4375,,880.6608,650,,880.6626,-0.125,,880.6622,105.9375,,880.6609,0.4375,,880.6623,7.375,,880.661,17,,880.6612,7.4375,,880.6621,7,,880.6621,9.1,,880.6621,2103,,880.6608,650,,,,,880.6624,8.8125,,880.6608,17423,,880.6621,0.091,,880.6608,0.093,,880.6623,8,,880.6626,0.0,,880.6609,106.0625,,880.6609,28,,880.6622,28,,880.6612,2.125,,880.661,7.375,,880.6624,1.875,,880.6622,0.3125,,880.6621,7,,880.6624,7.3125,,880.6613,4.390625,,880.6626,0.0,,880.6621,2103,,880.6613,-0.8125,,880.6608,17423,,880.6612,9.0,,880.6626,-0.4375,,880.6612,8.3125,,
880.6824,7.375,,880.6809,7,,880.6812,0.0,,880.6807,9.3,,880.6812,-0.75,,880.6807,650,,880.6825,0.4375,,880.6822,105.875,,880.6808,0.4375,,880.6823,7.375,,880.6809,21,,880.6811,7.4375,,880.682,11,,880.682,9.1,,880.682,2103,,880.6807,650,,,,,880.6824,8.8125,,880.6807,17423,,880.682,0.091,,880.6807,0.093,,880.6823,8,,880.6825,0.0,,880.6808,106.0625,,880.6808,28,,880.6822,28,,880.6811,2.25,,880.6809,7.375,,880.6824,2.1875,,880.6822,0.3125,,880.682,11,,880.6824,7.3125,,880.6812,4.42578125,,880.6825,0.0,,880.682,2103,,880.6812,0.0,,880.6807,17423,,880.6811,8.9375,,880.6825,-0.8125,,880.6811,8.25,,
880.7024,7.6875,,880.701,8,,880.7012,0.0,,880.7008,9.1,,880.7012,-1.1875,,880.7008,650,,880.7026,-0.5625,,880.7022,105.875,,880.7008,0.5,,880.7023,7.25,,880.701,25,,880.7011,7.3125,,880.7021,15,,880.7021,9.1,,880.7021,2103,,880.7008,650,,,,,880.7024,8.8125,,880.7008,17423,,880.7021,0.091,,880.7008,0.091,,880.7023,9,,880.7026,0.0,,880.7008,106.0,,880.7008,28,,880.7022,28,,880.7011,2.125,,880.701,7.5,,880.7024,2.0625,,880.7022,0.375,,880.7021,15,,880.7024,7.3125,,880.7012,4.4765625,,880.7026,0.0,,880.7021,2103,,880.7012,0.3125,,880.7008,17423,,880.7011,8.8125,,880.7026,-0.125,,880.7011,8.6875,,
880.7225,8.8125,,880.7211,7,,880.7213,0.0,,880.7207,9.200000000000001,,880.7213,-0.0625,,880.7207,650,,880.7226,-0.0625,,880.7222,105.875,,880.7209,0.5,,880.7223,7.3125,,880.7211,29,,880.7211,7.375,,880.7221,20,,880.7221,9.0,,880.7221,2103,,880.7207,650,,,,,880.7225,8.75,,880.7207,17423,,880.7221,0.09,,880.7207,0.092,,880.7223,7,,880.7226,0.0,,880.7209,106.0,,880.7209,28,,880.7222,28,,880.7211,2.0625,,880.7211,7.625,,880.7225,1.5,,880.7222,0.375,,880.7221,20,,880.7225,7.25,,880.7213,4.4609375,,880.7226,0.0,,880.7221,2103,,880.7213,-0.5,,880.7207,17423,,880.7211,8.875,,880.7226,-0.5625,,880.7211,8.875,,
880.7424,7.625,,880.7409,7,,880.7412,0.0,,880.7407,9.3,,880.7412,0.1875,,880.7407,650,,880.7426,-0.5,,880.7422,105.875,,880.7408,0.5,,880.7423,7.375,,880.7409,32,,880.741,7.5,,880.7421,24,,880.7421,9.0,,880.7421,2103,,880.7407,650,,,,,880.7424,8.6875,,880.7407,17423,,880.7421,0.09,,880.7407,0.093,,880.7423,6,,880.7426,0.0,,880.7408,106.0,,880.7408,28,,880.7422,27,,880.741,2.4375,,880.7409,7.5625,,880.7424,2.3125,,880.7422,0.375,,880.7421,24,,880.7424,7.25,,880.7412,4.44140625,,880.7426,0.0,,880.7421,2103,,880.7412,-2.0625,,880.7407,17423,,880.741,9.0,,880.7426,-0.1875,,880.741,8.3125,,
