Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Footbrake Pot Input Voltage V (0.00390625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
1075.3376,0,,1075.3378,0.0,,1075.3378,-2.5,,1075.3374,0.1875,,1075.3378,-1.9000000000000001,,1075.3376,-33,,1075.3377,-2.625,,1075.3378,0.0,,1075.3374,102.0625,,1075.3374,30,,1075.3376,-2.625,,1075.3377,-2.0,,1075.3378,2.7109375,,1075.3378,0.5625,,1075.3377,-3.1875,,1075.3377,-2.5625,,
1075.3575,0,,1075.3578,0.0,,1075.3578,-1.875,,1075.3574,0.1875,,1075.3579,-1.9000000000000001,,1075.3575,-33,,1075.3577,-2.625,,1075.3579,0.0,,1075.3574,102.125,,1075.3574,30,,1075.3575,-2.625,,1075.3577,-1.5625,,1075.3578,2.703125,,1075.3578,0.25,,1075.3577,-3.1875,,1075.3577,-3.9375,,
1075.3775,4,,1075.3778,0.0,,1075.3778,0.3125,,1075.3774,0.1875,,1075.3779,-1.9000000000000001,,1075.3775,-34,,1075.3776,-2.625,,1075.3779,0.0,,1075.3774,102.125,,1075.3774,30,,1075.3775,-2.625,,1075.3776,-1.6875,,1075.3778,2.73828125,,1075.3778,0.125,,1075.3776,-3.1875,,1075.3776,-3.8125,,
1075.3975,4,,1075.3977,0.0,,1075.3977,1.5,,1075.3974,0.1875,,1075.3979,-1.9000000000000001,,1075.3975,-34,,1075.3976,-2.625,,1075.3979,0.0,,1075.3974,102.125,,1075.3974,30,,1075.3975,-2.625,,1075.3976,-1.625,,1075.3977,2.765625,,1075.3977,-0.3125,,1075.3976,-3.1875,,1075.3976,-4.125,,
1075.4174,0,,1075.4177,0.0,,1075.4177,2.1875,,1075.4173,0.1875,,1075.4178,-1.9000000000000001,,1075.4174,-35,,1075.4176,-2.625,,1075.4178,0.0,,1075.4173,102.125,,1075.4173,30,,1075.4174,-2.625,,1075.4176,-2.0,,1075.4177,2.74609375,,1075.4177,-0.5625,,1075.4176,-3.1875,,1075.4176,-2.4375,,
1075.4375,0,,1075.4377,0.0,,1075.4377,-1.6875,,1075.4374,0.1875,,1075.4378,-2.0,,1075.4375,-35,,1075.4375,-2.6875,,1075.4378,0.0,,1075.4374,102.125,,1075.4374,30,,1075.4375,-2.75,,1075.4375,-2.0625,,1075.4377,2.7578125,,1075.4377,0.375,,1075.4375,-3.25,,1075.4375,-2.5,,
1075.4575,0,,1075.4578,0.0,,1075.4578,0.75,,1075.4574,0.1875,,1075.4579,-2.0,,1075.4575,-36,,1075.4576,-2.75,,1075.4579,0.0,,1075.4574,102.125,,1075.4574,30,,1075.4575,-2.75,,1075.4576,-1.8125,,1075.4578,2.7578125,,1075.4578,0.125,,1075.4576,-3.375,,1075.4576,-3.875,,
1075.4775,0,,1075.4777,0.0,,1075.4777,-1.0,,1075.4774,0.1875,,1075.4779,-2.0,,1075.4775,-36,,1075.4776,-2.75,,1075.4779,0.0,,1075.4774,102.125,,1075.4774,30,,1075.4775,-2.75,,1075.4776,-2.0,,1075.4777,2.74609375,,1075.4777,0.3125,,1075.4776,-3.375,,1075.4776,-5.75,,
1075.4974,0,,1075.4977,0.0,,1075.4977,0.9375,,1075.4973,0.1875,,1075.4978,-2.0,,1075.4974,-37,,1075.4976,-2.75,,1075.4978,0.0,,1075.4973,102.125,,1075.4973,30,,1075.4974,-2.75,,1075.4976,-1.9375,,1075.4977,2.78125,,1075.4977,-0.1875,,1075.4976,-3.375,,1075.4976,-3.1875,,
1075.5174,0,,1075.5177,0.0,,1075.5177,1.6875,,1075.5173,0.1875,,1075.5178,-2.0,,1075.5174,-37,,1075.5175,-2.75,,1075.5178,0.0,,1075.5173,102.1875,,1075.5173,30,,1075.5174,-2.75,,1075.5175,-2.1875,,1075.5177,2.73046875,,1075.5177,0.0,,1075.5175,-3.375,,1075.5175,-2.1875,,
1075.5375,0,,1075.5376,0.0,,1075.5376,-0.375,,1075.5374,0.1875,,1075.5378,-2.0,,1075.5375,-38,,1075.5375,-2.75,,1075.5378,0.0,,1075.5374,102.1875,,1075.5374,30,,1075.5375,-2.75,,1075.5375,-1.6875,,1075.5376,2.73828125,,1075.5376,0.0625,,1075.5375,-3.375,,1075.5375,-4.3125,,
1075.5575,0,,1075.5577,0.0,,1075.5577,-0.25,,1075.5574,0.1875,,1075.5579,-1.9000000000000001,,1075.5575,-39,,1075.5576,-2.75,,1075.5579,0.0,,1075.5574,102.125,,1075.5574,30,,1075.5575,-2.625,,1075.5576,-1.9375,,1075.5577,2.73828125,,1075.5577,0.1875,,1075.5576,-3.3125,,1075.5576,-3.5625,,
1075.5774,0,,1075.5777,0.0,,1075.5777,0.8125,,1075.5773,0.1875,,1075.5778,-1.9000000000000001,,1075.5774,-39,,1075.5776,-2.625,,1075.5778,0.0,,1075.5773,102.1875,,1075.5773,30,,1075.5774,-2.625,,1075.5776,-1.625,,1075.5777,2.73046875,,1075.5777,-0.125,,1075.5776,-3.1875,,1075.5776,-4.75,,
1075.5974,0,,1075.5977,0.0,,1075.5977,1.0,,1075.5973,0.1875,,1075.5978,-1.9000000000000001,,1075.5974,-40,,1075.5975,-2.625,,1075.5978,0.0,,1075.5973,102.1875,,1075.5973,30,,1075.5974,-2.625,,1075.5975,-2.0,,1075.5977,2.79296875,,1075.5977,-0.3125,,1075.5975,-3.1875,,1075.5975,-3.4375,,
1075.6174,0,,1075.6176,0.0,,1075.6176,-0.1875,,1075.6173,0.1875,,1075.6178,-1.9000000000000001,,1075.6174,-40,,1075.6175,-2.625,,1075.6178,0.0,,1075.6173,102.125,,1075.6173,30,,1075.6174,-2.625,,1075.6175,-2.0,,1075.6176,2.80859375,,1075.6176,0.0,,1075.6175,-3.1875,,1075.6175,-3.5,,
1075.6375,0,,1075.6376,0.0,,1075.6376,0.0,,1075.6374,0.1875,,1075.6377,-2.0,,1075.6375,-41,,1075.6375,-2.6875,,1075.6377,0.0,,1075.6374,102.125,,1075.6374,30,,1075.6375,-2.75,,1075.6375,-2.0,,1075.6376,2.79296875,,1075.6376,0.0,,1075.6375,-3.25,,1075.6375,-3.5625,,
1075.6574,0,,1075.6577,0.0,,1075.6577,-0.3125,,1075.6573,0.1875,,1075.6578,-2.1,,1075.6574,-42,,1075.6576,-2.8125,,1075.6578,0.0,,1075.6573,102.125,,1075.6573,30,,1075.6574,-2.875,,1075.6576,-2.125,,1075.6577,2.74609375,,1075.6577,0.1875,,1075.6576,-3.375,,1075.6576,-3.0625,,
1075.6774,0,,1075.6777,0.0,,1075.6777,0.625,,1075.6773,0.1875,,1075.6778,-2.0,,1075.6774,-42,,1075.6775,-2.875,,1075.6778,0.0,,1075.6773,102.125,,1075.6773,30,,1075.6774,-2.75,,1075.6775,-2.0625,,1075.6777,2.7734375,,1075.6777,-0.125,,1075.6775,-3.4375,,1075.6775,-4.4375,,
1075.6974,0,,1075.6976,0.0,,1075.6976,0.8125,,1075.6973,0.1875,,1075.6978,-2.0,,1075.6974,-43,,1075.6975,-2.75,,1075.6978,0.0,,1075.6973,102.125,,1075.6973,30,,1075.6974,-2.75,,1075.6975,-2.1875,,1075.6976,2.765625,,1075.6976,-0.25,,1075.6975,-3.375,,1075.6975,-3.375,,
1075.7175,0,,1075.7176,0.0,,1075.7176,-0.375,,1075.7174,0.1875,,1075.7177,-2.0,,1075.7175,-44,,1075.7176,-2.75,,1075.7177,0.0,,1075.7174,102.125,,1075.7174,30,,1075.7175,-2.75,,1075.7176,-2.0,,1075.7176,2.765625,,1075.7176,0.0625,,1075.7176,-3.375,,1075.7176,-4.5625,,
1075.7374,0,,1075.7376,0.0,,1075.7376,-0.125,,1075.7373,0.1875,,1075.7377,-2.0,,1075.7374,-44,,1075.7376,-2.75,,1075.7377,0.0,,1075.7373,102.125,,1075.7373,30,,1075.7374,-2.75,,1075.7376,-2.0625,,1075.7376,2.7734375,,1075.7376,0.125,,1075.7376,-3.375,,1075.7376,-4.1875,,
1075.7574,0,,1075.7577,0.0,,1075.7577,0.125,,1075.7573,0.1875,,1075.7578,-2.0,,1075.7574,-45,,1075.7575,-2.75,,1075.7578,0.0,,1075.7573,102.125,,1075.7573,30,,1075.7574,-2.75,,1075.7575,-2.0625,,1075.7577,2.765625,,1075.7577,0.0,,1075.7575,-3.375,,1075.7575,-4.125,,
1075.7774,0,,1075.7776,0.0,,1075.7776,1.125,,1075.7773,0.25,,1075.7778,-2.0,,1075.7774,-46,,1075.7775,-2.75,,1075.7778,0.0,,1075.7773,102.125,,1075.7773,30,,1075.7774,-2.75,,1075.7775,-2.375,,1075.7776,2.73828125,,1075.7776,-0.3125,,1075.7775,-3.375,,1075.7775,-2.875,,
1075.7974,0,,1075.7976,0.0,,1075.7976,-0.1875,,1075.7974,0.25,,1075.7977,-2.0,,1075.7974,-46,,1075.7975,-2.75,,1075.7977,0.0,,1075.7974,102.125,,1075.7974,30,,1075.7974,-2.75,,1075.7975,-2.25,,1075.7976,2.73828125,,1075.7976,0.0625,,1075.7975,-3.375,,1075.7975,-3.5625,,
1075.8174,0,,1075.8177,0.0,,1075.8177,-0.5625,,1075.8173,0.25,,1075.8177,-1.9000000000000001,,1075.8174,-47,,1075.8176,-2.75,,1075.8177,0.0,,1075.8173,102.125,,1075.8173,30,,1075.8174,-2.625,,1075.8176,-2.25,,1075.8177,2.72265625,,1075.8177,0.125,,1075.8176,-3.3125,,1075.8176,-3.75,,
1075.8374,0,,1075.8377,0.0,,1075.8377,1.375,,1075.8373,0.25,,1075.8377,-1.9000000000000001,,1075.8374,-47,,1075.8375,-2.625,,1075.8377,0.0,,1075.8373,102.125,,1075.8373,30,,1075.8374,-2.625,,1075.8375,-2.0,,1075.8377,2.72265625,,1075.8377,-0.3125,,1075.8375,-3.1875,,1075.8375,-4.5,,
1075.8575,0,,1075.8578,0.0,,1075.8578,0.375,,1075.8573,0.25,,1089.4379,-1.6,,1075.8575,-47,,1075.8576,-2.625,,1089.4379,0.0,,1075.8573,102.1875,,1075.8573,30,,1075.8575,-2.625,,1075.8576,-2.1875,,1075.8578,2.7578125,,1075.8578,-0.25,,1075.8576,-3.1875,,1075.8576,-4.0,,
1089.4375,0,,1089.4378,0.0,,1089.4378,-0.3125,,1089.4374,0.1875,,1089.4578,-1.7000000000000002,,1089.4375,-54,,1089.4377,-2.375,,1089.4578,0.0,,1089.4374,102.125,,1089.4374,31,,1089.4375,-2.1875,,1089.4377,-2.5,,1089.4378,2.5625,,1089.4378,0.0,,1089.4377,-2.875,,1089.4377,-3.0,,
1089.4575,0,,1089.4578,0.0,,1089.4578,0.1875,,1089.4574,0.1875,,1089.4779,-1.7000000000000002,,1089.4575,-55,,1089.4576,-2.25,,1089.4779,0.0,,1089.4574,102.125,,1089.4574,31,,1089.4575,-2.375,,1089.4576,-2.5,,1089.4578,2.58203125,,1089.4578,0.0,,1089.4576,-2.75,,1089.4576,-3.1875,,
1089.4776,0,,1089.4777,0.0,,1089.4777,2.6875,,1089.4774,0.1875,,1089.4978,-1.7000000000000002,,1089.4776,-55,,1089.4776,-2.375,,1089.4978,0.0,,1089.4774,102.1875,,1089.4774,31,,1089.4776,-2.375,,1089.4776,-2.3125,,1089.4777,2.59765625,,1089.4777,-0.5,,1089.4776,-2.875,,1089.4776,-3.625,,
1089.4976,0,,1089.4978,0.0,,1089.4978,0.375,,1089.4973,0.1875,,1089.5178,-1.7000000000000002,,1089.4976,-55,,1089.4977,-2.375,,1089.5178,0.0,,1089.4973,102.125,,1089.4973,31,,1089.4976,-2.375,,1089.4977,-2.375,,1089.4978,2.59765625,,1089.4978,-0.1875,,1089.4977,-2.875,,1089.4977,-3.6875,,
1089.5175,0,,1089.5178,0.0,,1089.5178,-1.3125,,1089.5173,0.1875,,1089.5379,-1.7000000000000002,,1089.5175,-56,,1089.5177,-2.375,,1089.5379,0.0,,1089.5173,102.1875,,1089.5173,31,,1089.5175,-2.375,,1089.5177,-2.5625,,1089.5178,2.5703125,,1089.5178,0.3125,,1089.5177,-2.875,,1089.5177,-3.0625,,
1089.5375,0,,1089.5378,0.0,,1089.5378,0.25,,1089.5374,0.1875,,1089.5579,-1.7000000000000002,,1089.5375,-56,,1089.5376,-2.375,,1089.5579,0.0,,1089.5374,102.0625,,1089.5374,31,,1089.5375,-2.375,,1089.5376,-2.5,,1089.5378,2.59765625,,1089.5378,0.125,,1089.5376,-2.875,,1089.5376,-3.3125,,
1089.5575,0,,1089.5577,0.0,,1089.5577,-1.0625,,1089.5574,0.1875,,1089.5778,-1.7000000000000002,,1089.5575,-56,,1089.5576,-2.375,,1089.5778,0.0,,1089.5574,102.125,,1089.5574,31,,1089.5575,-2.375,,1089.5576,-2.5,,1089.5577,2.58984375,,1089.5577,0.25,,1089.5576,-2.875,,1089.5576,-3.375,,
1089.5774,0,,1089.5777,0.0,,1089.5777,0.0,,1089.5773,0.1875,,1089.5978,-1.7000000000000002,,1089.5774,-56,,1089.5776,-2.375,,1089.5978,0.0,,1089.5773,102.125,,1089.5773,31,,1089.5774,-2.375,,1089.5776,-2.625,,1089.5777,2.58203125,,1089.5777,0.1875,,1089.5776,-2.875,,1089.5776,-2.9375,,
1089.5974,0,,1089.5977,0.0,,1089.5977,0.5,,1089.5973,0.1875,,1089.6178,-1.7000000000000002,,1089.5974,-57,,1089.5975,-2.375,,1089.6178,0.0,,1089.5973,102.125,,1089.5973,31,,1089.5974,-2.375,,1089.5975,-2.9375,,1089.5977,2.58984375,,1089.5977,-0.125,,1089.5975,-2.875,,1089.5975,-1.5625,,
1089.6174,0,,1089.6176,0.0,,1089.6176,1.4375,,1089.6173,0.1875,,1089.6379,-1.7000000000000002,,1089.6174,-57,,1089.6175,-2.375,,1089.6379,0.0,,1089.6173,102.125,,1089.6173,31,,1089.6174,-2.375,,1089.6175,-2.6875,,1089.6176,2.625,,1089.6176,-0.3125,,1089.6175,-2.875,,1089.6175,-2.5,,
1089.6375,0,,1089.6377,0.0,,1089.6377,0.625,,1089.6374,0.1875,,1089.658,-1.8,,1089.6375,-57,,1089.6376,-2.375,,1089.658,0.0,,1089.6374,102.125,,1089.6374,31,,1089.6375,-2.375,,1089.6376,-2.75,,1089.6377,2.58984375,,1089.6377,-0.25,,1089.6376,-2.875,,1089.6376,-4.9375,,
1089.6576,0,,1089.6578,0.0,,1089.6578,-0.1875,,1089.6574,0.1875,,1089.6778,-1.7000000000000002,,1089.6576,-57,,1089.6577,-2.4375,,1089.6778,0.0,,1089.6574,102.125,,1089.6574,31,,1089.6576,-2.5,,1089.6577,-2.625,,1089.6578,2.5546875,,1089.6578,-0.0625,,1089.6577,-2.9375,,1089.6577,-2.6875,,
1089.6775,0,,1089.6778,0.0,,1089.6778,0.0,,1089.6773,0.1875,,1089.6978,-1.7000000000000002,,1089.6775,-57,,1089.6777,-2.5,,1089.6978,0.0,,1089.6773,102.125,,1089.6773,31,,1089.6775,-2.375,,1089.6777,-3.0,,1089.6778,2.5625,,1089.6778,-0.0625,,1089.6777,-3.0,,1089.6777,-3.1875,,
1089.6975,4,,1089.6978,0.0,,1089.6978,0.3125,,1089.6973,0.1875,,1089.7179,-1.7000000000000002,,1089.6975,-58,,1089.6976,-2.375,,1089.7179,0.0,,1089.6973,102.125,,1089.6973,31,,1089.6975,-2.375,,1089.6976,-2.75,,1089.6978,2.5625,,1089.6978,0.0,,1089.6976,-2.875,,1089.6976,-2.5,,
1089.7176,0,,1089.7179,0.0,,1089.7179,-0.5625,,1089.7175,0.25,,1089.738,-1.7000000000000002,,1089.7176,-58,,1089.7177,-2.375,,1089.738,0.0,,1089.7175,102.125,,1089.7175,31,,1089.7176,-2.375,,1089.7177,-2.625,,1089.7179,2.5546875,,1089.7179,0.1875,,1089.7177,-2.875,,1089.7177,-3.125,,
