Point	Real time	Power-up time	Asrc	Alod	Apack	Vpack	SOC	DOD	Loads	BalVtg	BalCause	IoState	Flags	Bnk0	Bnk1t	Bnk2	Bnk3	Bnk4	Bnk5	Bnk6	Bnk7	Bnk8	Bnk9	Bnk10	Bnk11	Bnk12	Bnk13	Bnk14	Bnk15	CCL	CCLcause	DCL	DCLcause	WarnFlags	FltFlags	MissBanks	MissBank#	MissCells	-	Vmin	VminNo	VminAvg	Vavg	Vmax	VmaxNo	VmaxAvg	Tmin	TminNo	Tavg	Tmax	TmaxNo	Rmin	RminNo	Ravg	Rmax	RmaxNo	Rpack	Nmonit	Vmonit	Tmonit	TmonitOff	Rmonit	Smonit	Cell 0	Cell 1	Cell 2	Cell 3	Cell 4	Cell 5	Cell 6	Cell 7	Cell 8	Cell 9	Cell 10	Cell 11	Cell 12	Cell 13	Cell 14	Cell 15	Cell 16	Cell 17	Cell 18	Cell 19	Cell 20	Cell 21	Cell 22	Cell 23	Cell 24	Cell 25	Cell 26	Cell 27
357	01/25 16:25:56	#2376 000:01:52:21	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
358	01/25 16:25:57	#2376 000:01:52:22	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
359	01/25 16:25:58	#2376 000:01:52:23	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.84	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.81	3.81	3.84	3.81	
360	01/25 16:25:59	#2376 000:01:52:24	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
361	01/25 16:26:00	#2376 000:01:52:25	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
362	01/25 16:26:01	#2376 000:01:52:26	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
363	01/25 16:26:02	#2376 000:01:52:27	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
364	01/25 16:26:03	#2376 000:01:52:28	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
365	01/25 16:26:04	#2376 000:01:52:29	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
366	01/25 16:26:05	#2376 000:01:52:30	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
367	01/25 16:26:06	#2376 000:01:52:31	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.86	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
368	01/25 16:26:07	#2376 000:01:52:32	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
369	01/25 16:26:08	#2376 000:01:52:33	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
370	01/25 16:26:09	#2376 000:01:52:34	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
371	01/25 16:26:10	#2376 000:01:52:35	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
372	01/25 16:26:11	#2376 000:01:52:36	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.86	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
373	01/25 16:26:12	#2376 000:01:52:37	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
374	01/25 16:26:13	#2376 000:01:52:38	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
375	01/25 16:26:14	#2376 000:01:52:39	0.0	0.2	0.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.86	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
376	01/25 16:26:15	#2376 000:01:52:40	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.86	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
377	01/25 16:26:16	#2376 000:01:52:41	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
378	01/25 16:26:17	#2376 000:01:52:42	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
379	01/25 16:26:18	#2376 000:01:52:43	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
380	01/25 16:26:19	#2376 000:01:52:44	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
381	01/25 16:26:20	#2376 000:01:52:45	0.0	0.2	0.2	107.3	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.86	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.84	3.84	3.81	3.84	3.81	
382	01/25 16:26:21	#2376 000:01:52:46	0.0	0.7	0.7	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
383	01/25 16:26:22	#2376 000:01:52:47	0.0	8.1	8.1	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.84	3.84	3.86	3.84	3.84	3.84	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
384	01/25 16:26:23	#2376 000:01:52:48	0.0	11.6	11.6	107.0	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	6	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.81	3.84	3.86	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.84	3.81	3.81	3.81	
385	01/25 16:26:24	#2376 000:01:52:49	0.0	16.3	16.3	107.0	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	6	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.81	3.84	3.86	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	
386	01/25 16:26:25	#2376 000:01:52:50	0.0	12.3	12.3	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
387	01/25 16:26:26	#2376 000:01:52:51	0.0	11.5	11.5	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.84	3.81	3.81	3.81	
388	01/25 16:26:27	#2376 000:01:52:52	0.0	12.8	12.8	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
389	01/25 16:26:28	#2376 000:01:52:53	0.0	5.2	5.2	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
390	01/25 16:26:29	#2376 000:01:52:54	0.0	4.8	4.8	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
391	01/25 16:26:30	#2376 000:01:52:55	0.0	9.9	9.9	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.81	3.84	3.86	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.84	3.81	3.81	3.81	
392	01/25 16:26:31	#2376 000:01:52:56	0.0	16.8	16.8	106.9	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.81	3.84	22	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.81	3.81	3.84	3.84	3.81	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	
393	01/25 16:26:32	#2376 000:01:52:57	0.0	16.2	16.2	106.9	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.81	3.84	22	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.81	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	
394	01/25 16:26:33	#2376 000:01:52:58	0.0	18.1	18.1	106.9	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.84	22	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.81	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.81	
395	01/25 16:26:34	#2376 000:01:52:59	0.0	9.8	9.8	106.9	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.84	22	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
396	01/25 16:26:35	#2376 000:01:53:00	0.0	8.9	8.9	107.0	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.84	24	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.81	3.84	3.81	3.84	3.81	3.81	3.81	
397	01/25 16:26:36	#2376 000:01:53:01	0.0	6.3	6.3	107.0	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.82	3.84	24	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.81	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.84	3.81	
398	01/25 16:26:37	#2376 000:01:53:02	0.0	0.4	0.4	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.86	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.84	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
399	01/25 16:26:38	#2376 000:01:53:03	0.0	1.9	1.9	107.2	79	48	0	4.55	4	LoadPwr WireContReq Fan 	K2 K3 	06	07	08	07	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	FF	100		100				0		0		3.81	27	3.81	3.83	3.86	8	3.85	29	25	29	32	0	0.0	19	0.5	1.1	13	16.2	5	3.84	30	1.1		7	3.84	3.81	3.84	3.84	3.84	3.84	3.84	3.84	3.86	3.84	3.84	3.84	3.84	3.84	3.84	3.81	3.81	3.81	3.81	3.81	3.81	3.84	3.84	3.81	3.84	3.81	3.81	3.81	
